Date,Temperature,Humidity,Co2_levels,Location,Wind_speed,Rainfall,Pressure,Day,Month,Year,Day_of_Week,Is_Rainy,Feels_Hot,High_CO2,Humidity_Level
1/25/2032,28.3,84,414.6,Karachi,5,0.2,1009,25,1,2032,6,1,0,0,High
1/26/2032,19,75,415,Karachi,8,0.1,1010,26,1,2032,0,1,0,0,Moderate
1/27/2032,27.4,90,410.3,Karachi,11,0.2,1013,27,1,2032,1,1,0,0,High
1/28/2032,23.1,81,418.7,Karachi,6,0.1,1009,28,1,2032,2,1,0,1,High
1/29/2032,31.6,83,414.6,Karachi,12,0.1,1006,29,1,2032,3,1,1,0,High
1/30/2032,30.3,72,412,Karachi,17,0,1007,30,1,2032,4,0,1,0,Moderate
1/31/2032,29.4,91,417.2,Karachi,12,0.1,1009,31,1,2032,5,1,0,1,High
2/1/2032,32.6,74,408.5,Karachi,16,0.4,1011,1,2,2032,6,1,1,0,Moderate
2/2/2032,25.2,85,413.7,Karachi,18,0.1,1013,2,2,2032,0,1,0,0,High
2/3/2032,33.2,75,417.7,Karachi,7,0,1015,3,2,2032,1,0,1,1,Moderate
2/4/2032,30.8,77,413.7,Karachi,8,0.4,1012,4,2,2032,2,1,1,0,Moderate
2/5/2032,27.3,84,412.8,Karachi,15,0,1007,5,2,2032,3,0,0,0,High
2/6/2032,31.4,85,413.8,Karachi,11,0.1,1009,6,2,2032,4,1,1,0,High
2/7/2032,24.7,74,409,Karachi,9,0,1004,7,2,2032,5,0,0,0,Moderate
2/8/2032,25.5,85,417.1,Karachi,9,0,1009,8,2,2032,6,0,0,1,High
2/9/2032,26.2,85,414.6,Karachi,6,0,1008,9,2,2032,0,0,0,0,High
2/10/2032,26.4,75,414.2,Karachi,10,0.1,1003,10,2,2032,1,1,0,0,Moderate
2/11/2032,24.8,88,414.2,Karachi,8,0.1,1016,11,2,2032,2,1,0,0,High
2/12/2032,31.7,73,415,Karachi,9,0.1,1009,12,2,2032,3,1,1,0,Moderate
2/13/2032,27.2,77,417,Karachi,19,0.1,1004,13,2,2032,4,1,0,1,Moderate
2/14/2032,29.1,82,414.8,Karachi,15,0.1,1009,14,2,2032,5,1,0,0,High
2/15/2032,26.3,76,410.9,Karachi,9,0.2,1015,15,2,2032,6,1,0,0,Moderate
2/16/2032,22.5,81,416.7,Karachi,6,0.3,1016,16,2,2032,0,1,0,1,High
2/17/2032,28.8,81,416.5,Karachi,12,0,1010,17,2,2032,1,0,0,1,High
2/18/2032,22.3,79,415.6,Karachi,15,0,1010,18,2,2032,2,0,0,1,Moderate
2/19/2032,27.8,84,418.2,Karachi,5,0.1,1014,19,2,2032,3,1,0,1,High
2/20/2032,23.9,79,415.1,Karachi,18,0,1010,20,2,2032,4,0,0,1,Moderate
2/21/2032,34,81,418.3,Karachi,6,0.2,1011,21,2,2032,5,1,1,1,High
2/22/2032,30.7,86,419.2,Karachi,11,0,1013,22,2,2032,6,0,1,1,High
2/23/2032,28.3,84,416.7,Karachi,19,0.1,1007,23,2,2032,0,1,0,1,High
2/24/2032,31.8,84,412.8,Karachi,19,0,1015,24,2,2032,1,0,1,0,High
2/25/2032,25.5,74,414.6,Karachi,11,0.1,1007,25,2,2032,2,1,0,0,Moderate
2/26/2032,29.6,83,418.7,Karachi,6,0,1008,26,2,2032,3,0,0,1,High
2/27/2032,28.6,76,410.5,Karachi,5,0.1,1010,27,2,2032,4,1,0,0,Moderate
2/28/2032,28.8,74,413.8,Karachi,18,0.3,1013,28,2,2032,5,1,0,0,Moderate
2/29/2032,31.8,80,414,Karachi,19,0,1012,29,2,2032,6,0,1,0,Moderate
3/1/2032,30.2,75,412.4,Karachi,17,0,1010,1,3,2032,0,0,1,0,Moderate
3/2/2032,28.9,84,417.6,Karachi,14,0.1,1011,2,3,2032,1,1,0,1,High
3/3/2032,23,84,416.1,Karachi,5,0.1,1013,3,3,2032,2,1,0,1,High
3/4/2032,25.1,70,412.9,Karachi,18,0,1010,4,3,2032,3,0,0,0,Moderate
3/5/2032,27.6,76,416.8,Karachi,5,0.2,1008,5,3,2032,4,1,0,1,Moderate
3/6/2032,28.3,73,414.5,Karachi,10,0,1008,6,3,2032,5,0,0,0,Moderate
3/7/2032,24.6,78,412.3,Karachi,14,0,1013,7,3,2032,6,0,0,0,Moderate
3/8/2032,35.2,82,412.9,Karachi,16,0.1,1008,8,3,2032,0,1,1,0,High
3/9/2032,32.5,79,416.3,Karachi,11,0,1005,9,3,2032,1,0,1,1,Moderate
3/10/2032,29.8,77,417.8,Karachi,6,0.1,1009,10,3,2032,2,1,0,1,Moderate
3/11/2032,28.2,87,413.5,Karachi,19,0,1010,11,3,2032,3,0,0,0,High
3/12/2032,27.4,68,416.6,Karachi,10,0.2,1013,12,3,2032,4,1,0,1,Moderate
3/13/2032,25.1,86,419.7,Karachi,8,0.1,1006,13,3,2032,5,1,0,1,High
3/14/2032,28.2,77,411.2,Karachi,17,0.1,1011,14,3,2032,6,1,0,0,Moderate
3/15/2032,28.8,80,416.1,Karachi,13,0,1013,15,3,2032,0,0,0,1,Moderate
3/16/2032,24.3,77,417.5,Karachi,15,0,1008,16,3,2032,1,0,0,1,Moderate
3/17/2032,29,88,414.7,Karachi,12,0.1,1010,17,3,2032,2,1,0,0,High
3/18/2032,27.5,74,418.7,Karachi,12,0,1004,18,3,2032,3,0,0,1,Moderate
3/19/2032,22.3,80,421.6,Karachi,6,0,1013,19,3,2032,4,0,0,1,Moderate
3/20/2032,25.4,83,416,Karachi,15,0.1,1012,20,3,2032,5,1,0,1,High
3/21/2032,26.8,72,414.3,Karachi,9,0,1010,21,3,2032,6,0,0,0,Moderate
3/22/2032,33.7,75,417.9,Karachi,6,0.2,1006,22,3,2032,0,1,1,1,Moderate
3/23/2032,29.7,79,417.5,Karachi,7,0.3,1012,23,3,2032,1,1,0,1,Moderate
3/24/2032,24,76,407.4,Karachi,12,0.1,1009,24,3,2032,2,1,0,0,Moderate
3/25/2032,29.5,76,415,Karachi,9,0.2,1002,25,3,2032,3,1,0,0,Moderate
3/26/2032,23.4,78,413.8,Karachi,8,0.2,1012,26,3,2032,4,1,0,0,Moderate
3/27/2032,31.2,83,416.2,Karachi,9,0,1013,27,3,2032,5,0,1,1,High
3/28/2032,26.6,78,414.4,Karachi,12,0,1014,28,3,2032,6,0,0,0,Moderate
3/29/2032,27.7,85,414.7,Karachi,14,0.1,1006,29,3,2032,0,1,0,0,High
3/30/2032,32,75,412.4,Karachi,18,0.1,1004,30,3,2032,1,1,1,0,Moderate
3/31/2032,24.1,74,417.2,Karachi,18,0,1009,31,3,2032,2,0,0,1,Moderate
4/1/2032,23.8,90,420,Karachi,11,0,1012,1,4,2032,3,0,0,1,High
4/2/2032,26.2,77,412.5,Karachi,19,0.1,1007,2,4,2032,4,1,0,0,Moderate
4/3/2032,31.1,73,410.8,Karachi,10,0.1,1005,3,4,2032,5,1,1,0,Moderate
4/4/2032,23.4,71,415.1,Karachi,6,0,1012,4,4,2032,6,0,0,1,Moderate
4/5/2032,19.5,85,414.9,Karachi,14,0.1,1009,5,4,2032,0,1,0,0,High
4/6/2032,26.6,78,418.5,Karachi,9,0.3,1012,6,4,2032,1,1,0,1,Moderate
4/7/2032,29.7,79,411.3,Karachi,14,0.1,1010,7,4,2032,2,1,0,0,Moderate
4/8/2032,31.6,79,413.4,Karachi,19,0,1010,8,4,2032,3,0,1,0,Moderate
4/9/2032,26.6,85,408.6,Karachi,17,0,1010,9,4,2032,4,0,0,0,High
4/10/2032,26.8,79,419.1,Karachi,18,0.1,1009,10,4,2032,5,1,0,1,Moderate
4/11/2032,31.5,92,415.8,Karachi,19,0.3,1009,11,4,2032,6,1,1,1,High
4/12/2032,22.4,81,413.6,Karachi,13,0.2,1007,12,4,2032,0,1,0,0,High
4/13/2032,26.8,85,411,Karachi,13,0.1,1011,13,4,2032,1,1,0,0,High
4/14/2032,28.6,84,411.3,Karachi,19,0,1014,14,4,2032,2,0,0,0,High
4/15/2032,29.3,80,416.2,Karachi,19,0.1,1008,15,4,2032,3,1,0,1,Moderate
4/16/2032,26.5,77,411.7,Karachi,13,0.2,1016,16,4,2032,4,1,0,0,Moderate
4/17/2032,28.1,82,415.3,Karachi,7,0.3,1011,17,4,2032,5,1,0,1,High
4/18/2032,20.5,83,421.1,Karachi,13,0.1,1011,18,4,2032,6,1,0,1,High
4/19/2032,26,77,414,Karachi,13,0.1,1012,19,4,2032,0,1,0,0,Moderate
4/20/2032,29.4,81,412.1,Karachi,9,0.1,1013,20,4,2032,1,1,0,0,High
4/21/2032,25.1,86,416.1,Karachi,17,0.3,1009,21,4,2032,2,1,0,1,High
4/22/2032,28.2,90,411.3,Karachi,10,0.1,1012,22,4,2032,3,1,0,0,High
4/23/2032,29.3,84,420.2,Karachi,11,0,1013,23,4,2032,4,0,0,1,High
4/24/2032,27,89,419.2,Karachi,14,0.1,1009,24,4,2032,5,1,0,1,High
4/25/2032,28.5,77,414.5,Karachi,14,0.2,1010,25,4,2032,6,1,0,0,Moderate
4/26/2032,25.1,84,412.3,Karachi,14,0.1,1008,26,4,2032,0,1,0,0,High
4/27/2032,27.4,87,413.7,Karachi,10,0.1,1009,27,4,2032,1,1,0,0,High
4/28/2032,29.8,76,414.1,Karachi,9,0.1,1009,28,4,2032,2,1,0,0,Moderate
4/29/2032,28.5,78,416.2,Karachi,17,0.1,1007,29,4,2032,3,1,0,1,Moderate
4/30/2032,26.2,89,418.1,Karachi,5,0,1010,30,4,2032,4,0,0,1,High
5/1/2032,28.7,75,411.9,Karachi,8,0.1,1011,1,5,2032,5,1,0,0,Moderate
5/2/2032,30.1,73,418,Karachi,17,0.1,1011,2,5,2032,6,1,1,1,Moderate
5/3/2032,21.9,88,416.9,Karachi,18,0.3,1008,3,5,2032,0,1,0,1,High
5/4/2032,31.5,86,413.5,Karachi,12,0.4,1008,4,5,2032,1,1,1,0,High
5/5/2032,27,82,411.7,Karachi,12,0.1,1013,5,5,2032,2,1,0,0,High
5/6/2032,29.3,80,415.3,Karachi,16,0.3,1008,6,5,2032,3,1,0,1,Moderate
5/7/2032,31.6,78,411.8,Karachi,17,0,1012,7,5,2032,4,0,1,0,Moderate
5/8/2032,23.9,81,418.1,Karachi,10,0.1,1008,8,5,2032,5,1,0,1,High
5/9/2032,25.9,88,411.6,Karachi,17,0,1011,9,5,2032,6,0,0,0,High
5/10/2032,27.1,81,416.6,Karachi,7,0,1012,10,5,2032,0,0,0,1,High
5/11/2032,25.6,91,414.8,Karachi,16,0.2,1002,11,5,2032,1,1,0,0,High
5/12/2032,33.2,76,413.3,Karachi,19,0.2,1013,12,5,2032,2,1,1,0,Moderate
5/13/2032,25.4,80,414.7,Karachi,12,0.1,1014,13,5,2032,3,1,0,0,Moderate
5/14/2032,26.3,78,418.2,Karachi,11,0,1009,14,5,2032,4,0,0,1,Moderate
5/15/2032,28.6,75,411.4,Karachi,15,0.1,1011,15,5,2032,5,1,0,0,Moderate
5/16/2032,24.4,79,413.8,Karachi,13,0.2,1007,16,5,2032,6,1,0,0,Moderate
5/17/2032,26.8,82,412.7,Karachi,7,0,1011,17,5,2032,0,0,0,0,High
5/18/2032,29,83,414.9,Karachi,15,0,1017,18,5,2032,1,0,0,0,High
5/19/2032,27,91,412.9,Karachi,10,0.2,1003,19,5,2032,2,1,0,0,High
5/20/2032,27.7,82,409.7,Karachi,19,0.3,1008,20,5,2032,3,1,0,0,High
5/21/2032,26.4,86,411.8,Karachi,5,0,1012,21,5,2032,4,0,0,0,High
5/22/2032,23.5,80,419.9,Karachi,16,0.2,1014,22,5,2032,5,1,0,1,Moderate
5/23/2032,29,88,415.7,Karachi,12,0.1,1006,23,5,2032,6,1,0,1,High
5/24/2032,33.3,92,415.6,Karachi,6,0,1008,24,5,2032,0,0,1,1,High
5/25/2032,28.1,83,414.2,Karachi,9,0.1,1008,25,5,2032,1,1,0,0,High
5/26/2032,28.7,75,414.8,Karachi,10,0.1,1008,26,5,2032,2,1,0,0,Moderate
5/27/2032,30.1,77,413.7,Karachi,8,0,1010,27,5,2032,3,0,1,0,Moderate
5/28/2032,24.2,81,416.6,Karachi,13,0.1,1006,28,5,2032,4,1,0,1,High
5/29/2032,33.1,82,415.3,Karachi,7,0.1,1009,29,5,2032,5,1,1,1,High
5/30/2032,28.6,83,411.5,Karachi,6,0,1007,30,5,2032,6,0,0,0,High
5/31/2032,32.9,82,415.8,Karachi,7,0.1,1010,31,5,2032,0,1,1,1,High
6/1/2032,25.8,80,407.6,Karachi,9,0,1008,1,6,2032,1,0,0,0,Moderate
6/2/2032,33.5,77,416.2,Karachi,5,0,1009,2,6,2032,2,0,1,1,Moderate
6/3/2032,30.3,82,410.8,Karachi,14,0,1007,3,6,2032,3,0,1,0,High
6/4/2032,29.7,89,414.7,Karachi,16,0.1,1013,4,6,2032,4,1,0,0,High
6/5/2032,28.7,85,411.4,Karachi,8,0,1009,5,6,2032,5,0,0,0,High
6/6/2032,27.3,83,415,Karachi,5,0,1010,6,6,2032,6,0,0,0,High
6/7/2032,31.6,85,416.7,Karachi,13,0,1010,7,6,2032,0,0,1,1,High
6/8/2032,28.4,78,419.5,Karachi,18,0.1,1010,8,6,2032,1,1,0,1,Moderate
6/9/2032,22.1,77,410.4,Karachi,7,0.1,1010,9,6,2032,2,1,0,0,Moderate
6/10/2032,24.6,76,417.9,Karachi,6,0,1012,10,6,2032,3,0,0,1,Moderate
6/11/2032,27.4,79,415.4,Karachi,9,0.3,1009,11,6,2032,4,1,0,1,Moderate
6/12/2032,28.9,78,413.6,Karachi,5,0.1,1008,12,6,2032,5,1,0,0,Moderate
6/13/2032,27.8,86,417.3,Karachi,14,0.1,1010,13,6,2032,6,1,0,1,High
6/14/2032,31.7,78,414.3,Karachi,18,0.1,1008,14,6,2032,0,1,1,0,Moderate
6/15/2032,22.1,76,417.2,Karachi,11,0,1010,15,6,2032,1,0,0,1,Moderate
6/16/2032,28.4,90,412,Karachi,13,0.3,1007,16,6,2032,2,1,0,0,High
6/17/2032,22.5,78,413.1,Karachi,5,0,1013,17,6,2032,3,0,0,0,Moderate
6/18/2032,30.3,81,417.8,Karachi,16,0.1,1008,18,6,2032,4,1,1,1,High
6/19/2032,27.7,82,419.5,Karachi,12,0.1,1014,19,6,2032,5,1,0,1,High
6/20/2032,29.3,74,414.9,Karachi,12,0.2,1010,20,6,2032,6,1,0,0,Moderate
6/21/2032,25.4,86,406.6,Karachi,11,0,1013,21,6,2032,0,0,0,0,High
6/22/2032,31.8,83,414.4,Karachi,14,0.1,1008,22,6,2032,1,1,1,0,High
6/23/2032,31.1,88,415.1,Karachi,8,0.1,1004,23,6,2032,2,1,1,1,High
6/24/2032,29.8,77,414.3,Karachi,18,0,1005,24,6,2032,3,0,0,0,Moderate
6/25/2032,27.6,80,416,Karachi,16,0,1018,25,6,2032,4,0,0,1,Moderate
6/26/2032,29.7,80,413.6,Karachi,19,0,1008,26,6,2032,5,0,0,0,Moderate
6/27/2032,25.9,81,417.5,Karachi,18,0,1013,27,6,2032,6,0,0,1,High
6/28/2032,30.6,73,411.5,Karachi,11,0,1006,28,6,2032,0,0,1,0,Moderate
6/29/2032,32.9,81,418.7,Karachi,6,0.1,1011,29,6,2032,1,1,1,1,High
6/30/2032,31.2,73,419.7,Karachi,10,0.2,1011,30,6,2032,2,1,1,1,Moderate
7/1/2032,25.8,82,412.3,Karachi,18,0.3,1019,1,7,2032,3,1,0,0,High
7/2/2032,29.1,69,412.3,Karachi,16,0.1,1009,2,7,2032,4,1,0,0,Moderate
7/3/2032,24.1,71,416.2,Karachi,19,0,1008,3,7,2032,5,0,0,1,Moderate
7/4/2032,29.7,84,411.4,Karachi,15,0.2,1011,4,7,2032,6,1,0,0,High
7/5/2032,29.4,77,413.5,Karachi,19,0.2,1007,5,7,2032,0,1,0,0,Moderate
7/6/2032,22.4,75,418.3,Karachi,9,0.1,1011,6,7,2032,1,1,0,1,Moderate
7/7/2032,24.5,86,417.2,Karachi,9,0,1010,7,7,2032,2,0,0,1,High
7/8/2032,27.2,82,420.9,Karachi,15,0.2,1008,8,7,2032,3,1,0,1,High
7/9/2032,27.1,84,415.5,Karachi,12,0,1011,9,7,2032,4,0,0,1,High
7/10/2032,24.4,79,413.2,Karachi,5,0,1010,10,7,2032,5,0,0,0,Moderate
7/11/2032,29.2,93,415.2,Karachi,12,0.2,1012,11,7,2032,6,1,0,1,High
7/12/2032,28.8,77,414.5,Karachi,8,0.1,1015,12,7,2032,0,1,0,0,Moderate
7/13/2032,27.4,89,414.6,Karachi,17,0,1008,13,7,2032,1,0,0,0,High
7/14/2032,25.7,80,414.9,Karachi,14,0.1,1009,14,7,2032,2,1,0,0,Moderate
7/15/2032,31.1,72,412.2,Karachi,10,0.1,1006,15,7,2032,3,1,1,0,Moderate
7/16/2032,33,82,415.8,Karachi,10,0.2,1012,16,7,2032,4,1,1,1,High
7/17/2032,26.5,82,410.8,Karachi,5,0,1008,17,7,2032,5,0,0,0,High
7/18/2032,26.2,75,412.8,Karachi,12,0,1011,18,7,2032,6,0,0,0,Moderate
7/19/2032,29.5,75,414.6,Karachi,17,0.1,1013,19,7,2032,0,1,0,0,Moderate
7/20/2032,26.9,80,408.2,Karachi,19,0.2,1008,20,7,2032,1,1,0,0,Moderate
7/21/2032,27.6,82,417.3,Karachi,8,0,1009,21,7,2032,2,0,0,1,High
7/22/2032,30.2,68,408.8,Karachi,17,0.1,1013,22,7,2032,3,1,1,0,Moderate
7/23/2032,22.3,85,417,Karachi,16,0,1012,23,7,2032,4,0,0,1,High
7/24/2032,32,78,411.1,Karachi,13,0,1012,24,7,2032,5,0,1,0,Moderate
7/25/2032,28.2,73,413.8,Karachi,19,0.2,1009,25,7,2032,6,1,0,0,Moderate
7/26/2032,26.8,85,416.6,Karachi,11,0,1006,26,7,2032,0,0,0,1,High
7/27/2032,27.7,80,421.6,Karachi,19,0.1,1008,27,7,2032,1,1,0,1,Moderate
7/28/2032,27.9,86,415.3,Karachi,18,0,1007,28,7,2032,2,0,0,1,High
7/29/2032,22.8,82,409.1,Karachi,15,0,1012,29,7,2032,3,0,0,0,High
7/30/2032,32.5,80,417.9,Karachi,18,0.3,1011,30,7,2032,4,1,1,1,Moderate
7/31/2032,28.1,79,414.3,Karachi,8,0.1,1008,31,7,2032,5,1,0,0,Moderate
8/1/2032,29.3,82,415.2,Karachi,16,0.1,1009,1,8,2032,6,1,0,1,High
8/2/2032,30.9,78,416.7,Karachi,5,0.1,1011,2,8,2032,0,1,1,1,Moderate
8/3/2032,24.9,76,408.3,Karachi,13,0,1009,3,8,2032,1,0,0,0,Moderate
8/4/2032,29.4,83,415,Karachi,14,0.1,1008,4,8,2032,2,1,0,0,High
8/5/2032,27.2,79,413.8,Karachi,10,0,1016,5,8,2032,3,0,0,0,Moderate
8/6/2032,30.5,80,418.7,Karachi,10,0.2,1008,6,8,2032,4,1,1,1,Moderate
8/7/2032,21.6,85,417.2,Karachi,5,0.1,1012,7,8,2032,5,1,0,1,High
8/8/2032,27.7,79,410.1,Karachi,9,0,1011,8,8,2032,6,0,0,0,Moderate
8/9/2032,26.2,80,418.8,Karachi,8,0.2,1005,9,8,2032,0,1,0,1,Moderate
8/10/2032,29.3,77,416.3,Karachi,19,0.1,1008,10,8,2032,1,1,0,1,Moderate
8/11/2032,29.4,82,410.4,Karachi,15,0.1,1012,11,8,2032,2,1,0,0,High
8/12/2032,25.9,82,415.2,Karachi,5,0,1010,12,8,2032,3,0,0,1,High
8/13/2032,25.9,85,418.1,Karachi,11,0.2,1006,13,8,2032,4,1,0,1,High
8/14/2032,27.7,77,411.4,Karachi,8,0.3,1011,14,8,2032,5,1,0,0,Moderate
8/15/2032,25.3,78,419.1,Karachi,7,0.1,1008,15,8,2032,6,1,0,1,Moderate
8/16/2032,30.5,84,410.5,Karachi,6,0.1,1011,16,8,2032,0,1,1,0,High
8/17/2032,26.9,81,412.6,Karachi,12,0,1018,17,8,2032,1,0,0,0,High
8/18/2032,19.3,75,412.2,Karachi,9,0,1011,18,8,2032,2,0,0,0,Moderate
8/19/2032,26.9,87,419.1,Karachi,14,0.1,1012,19,8,2032,3,1,0,1,High
8/20/2032,24.9,72,413.5,Karachi,13,0,1009,20,8,2032,4,0,0,0,Moderate
8/21/2032,23.1,84,411.5,Karachi,9,0.3,1007,21,8,2032,5,1,0,0,High
8/22/2032,24.3,74,416.3,Karachi,14,0,1013,22,8,2032,6,0,0,1,Moderate
8/23/2032,28.3,89,417,Karachi,16,0.1,1008,23,8,2032,0,1,0,1,High
8/24/2032,32,72,417,Karachi,5,0,1009,24,8,2032,1,0,1,1,Moderate
8/25/2032,28.9,86,414.2,Karachi,18,0,1015,25,8,2032,2,0,0,0,High
8/26/2032,26.2,80,415.8,Karachi,14,0.1,1009,26,8,2032,3,1,0,1,Moderate
8/27/2032,29.4,78,413,Karachi,9,0.1,1014,27,8,2032,4,1,0,0,Moderate
8/28/2032,26.6,81,420,Karachi,9,0.1,1011,28,8,2032,5,1,0,1,High
8/29/2032,25.9,83,418.4,Karachi,12,0,1008,29,8,2032,6,0,0,1,High
8/30/2032,24.5,75,418.2,Karachi,10,0,1011,30,8,2032,0,0,0,1,Moderate
8/31/2032,22.7,76,417.4,Karachi,19,0.2,1008,31,8,2032,1,1,0,1,Moderate
9/1/2032,26.8,83,416.6,Karachi,15,0.1,1013,1,9,2032,2,1,0,1,High
9/2/2032,28.5,71,411.3,Karachi,9,0.1,1014,2,9,2032,3,1,0,0,Moderate
9/3/2032,27.7,77,416.9,Karachi,17,0,1010,3,9,2032,4,0,0,1,Moderate
9/4/2032,26.8,95,415.3,Karachi,12,0.2,1014,4,9,2032,5,1,0,1,High
9/5/2032,25.2,75,418.8,Karachi,19,0,1010,5,9,2032,6,0,0,1,Moderate
9/6/2032,29.8,86,417.4,Karachi,5,0.1,1013,6,9,2032,0,1,0,1,High
9/7/2032,24,77,416.7,Karachi,9,0,1019,7,9,2032,1,0,0,1,Moderate
9/8/2032,30.3,83,409.9,Karachi,7,0,1017,8,9,2032,2,0,1,0,High
9/9/2032,25,83,414.7,Karachi,9,0.1,1009,9,9,2032,3,1,0,0,High
9/10/2032,25.7,86,413.3,Karachi,7,0,1011,10,9,2032,4,0,0,0,High
9/11/2032,23.6,79,415.8,Karachi,19,0.1,1007,11,9,2032,5,1,0,1,Moderate
9/12/2032,26.5,90,413.8,Karachi,8,0.1,1012,12,9,2032,6,1,0,0,High
9/13/2032,30.9,77,414.2,Karachi,15,0.3,1011,13,9,2032,0,1,1,0,Moderate
9/14/2032,29.5,81,416.4,Karachi,13,0,1008,14,9,2032,1,0,0,1,High
9/15/2032,30.9,81,413.7,Karachi,6,0,1014,15,9,2032,2,0,1,0,High
9/16/2032,29.6,74,415.4,Karachi,18,0.1,1009,16,9,2032,3,1,0,1,Moderate
9/17/2032,24.7,79,410.4,Karachi,14,0,1008,17,9,2032,4,0,0,0,Moderate
9/18/2032,27,81,412.5,Karachi,16,0,1011,18,9,2032,5,0,0,0,High
9/19/2032,25.7,78,417,Karachi,5,0.1,1009,19,9,2032,6,1,0,1,Moderate
9/20/2032,32,92,411.3,Karachi,16,0.1,1010,20,9,2032,0,1,1,0,High
9/21/2032,24.4,76,418.7,Karachi,8,0.2,1015,21,9,2032,1,1,0,1,Moderate
9/22/2032,30.7,86,417.9,Karachi,12,0.6,1008,22,9,2032,2,1,1,1,High
9/23/2032,30.7,84,414.2,Karachi,17,0.1,1012,23,9,2032,3,1,1,0,High
9/24/2032,33.5,80,424,Karachi,9,0,1008,24,9,2032,4,0,1,1,Moderate
9/25/2032,26.8,76,418.7,Karachi,13,0.1,1007,25,9,2032,5,1,0,1,Moderate
9/26/2032,30.1,76,412.2,Karachi,14,0.1,1010,26,9,2032,6,1,1,0,Moderate
9/27/2032,34.8,77,417.2,Karachi,7,0.1,1018,27,9,2032,0,1,1,1,Moderate
9/28/2032,26.1,71,415.2,Karachi,17,0.3,1012,28,9,2032,1,1,0,1,Moderate
9/29/2032,23.4,75,412.7,Karachi,13,0.1,1011,29,9,2032,2,1,0,0,Moderate
9/30/2032,22.4,73,411.8,Karachi,5,0.1,1008,30,9,2032,3,1,0,0,Moderate
10/1/2032,30.1,87,418,Karachi,19,0,1009,1,10,2032,4,0,1,1,High
10/2/2032,22.4,83,413.2,Karachi,6,0.2,1006,2,10,2032,5,1,0,0,High
10/3/2032,26.9,84,414.7,Karachi,13,0.2,1015,3,10,2032,6,1,0,0,High
10/4/2032,29.3,83,412.2,Karachi,18,0,1011,4,10,2032,0,0,0,0,High
10/5/2032,28.6,81,412.8,Karachi,13,0,1011,5,10,2032,1,0,0,0,High
10/6/2032,29.3,87,414.6,Karachi,14,0,1011,6,10,2032,2,0,0,0,High
10/7/2032,28.7,77,416.2,Karachi,9,0,1016,7,10,2032,3,0,0,1,Moderate
10/8/2032,31.8,81,407.2,Karachi,14,0.1,1011,8,10,2032,4,1,1,0,High
10/9/2032,25.1,84,415.1,Karachi,16,0,1009,9,10,2032,5,0,0,1,High
10/10/2032,26,73,412.8,Karachi,17,0.3,1015,10,10,2032,6,1,0,0,Moderate
10/11/2032,25.7,95,419.2,Karachi,8,0.2,1010,11,10,2032,0,1,0,1,High
10/12/2032,30.5,80,423.8,Karachi,13,0,1005,12,10,2032,1,0,1,1,Moderate
10/13/2032,30.7,81,413.9,Karachi,16,0,1005,13,10,2032,2,0,1,0,High
10/14/2032,29.4,86,409.8,Karachi,14,0,1009,14,10,2032,3,0,0,0,High
10/15/2032,31.6,85,415.4,Karachi,6,0,1011,15,10,2032,4,0,1,1,High
10/16/2032,24.5,80,414.4,Karachi,19,0,1012,16,10,2032,5,0,0,0,Moderate
10/17/2032,33,81,420.9,Karachi,7,0.1,1007,17,10,2032,6,1,1,1,High
10/18/2032,32.6,72,420,Karachi,19,0.3,1009,18,10,2032,0,1,1,1,Moderate
10/19/2032,30.2,77,417.6,Karachi,19,0.2,1008,19,10,2032,1,1,1,1,Moderate
10/20/2032,33.3,83,413.2,Karachi,18,0.2,1013,20,10,2032,2,1,1,0,High
10/21/2032,23,82,417,Karachi,19,0.1,1014,21,10,2032,3,1,0,1,High
10/22/2032,26.4,86,415.8,Karachi,12,0.2,1016,22,10,2032,4,1,0,1,High
10/23/2032,25.8,79,415.7,Karachi,5,0.1,1011,23,10,2032,5,1,0,1,Moderate
10/24/2032,30.2,73,410.3,Karachi,6,0,1016,24,10,2032,6,0,1,0,Moderate
10/25/2032,24.8,85,418.2,Karachi,9,0.1,1008,25,10,2032,0,1,0,1,High
10/26/2032,30.3,87,415.3,Karachi,19,0.3,1011,26,10,2032,1,1,1,1,High
10/27/2032,32.1,84,414.7,Karachi,19,0,1007,27,10,2032,2,0,1,0,High
10/28/2032,30.1,79,413.2,Karachi,11,0,1012,28,10,2032,3,0,1,0,Moderate
10/29/2032,28.9,85,412.6,Karachi,14,0,1011,29,10,2032,4,0,0,0,High
10/30/2032,25,97,416,Karachi,17,0,1003,30,10,2032,5,0,0,1,High
10/31/2032,25.5,81,409.8,Karachi,13,0,1013,31,10,2032,6,0,0,0,High
11/1/2032,31.7,73,417.4,Karachi,18,0,1013,1,11,2032,0,0,1,1,Moderate
11/2/2032,30.3,77,411.8,Karachi,7,0.3,1008,2,11,2032,1,1,1,0,Moderate
11/3/2032,27.9,83,408.8,Karachi,15,0.2,1011,3,11,2032,2,1,0,0,High
11/4/2032,26.7,72,420.5,Karachi,8,0.3,1006,4,11,2032,3,1,0,1,Moderate
11/5/2032,21.9,81,412.4,Karachi,14,0,1008,5,11,2032,4,0,0,0,High
11/6/2032,24.8,82,412.8,Karachi,5,0,1015,6,11,2032,5,0,0,0,High
